,temp_air,ghi,dni,dhi,lwr_u,wind_speed,rh,sp,svp_kPa,delta_kPa_C,avp_kPa,svpdeficit_kPa,net_sw_rad_MJ_m2,out_lw_rad_MJ_m2,net_radiation_MJ_m2,ET_mm,PV_AC_kW
2022-03-08 13:00:00-03:00,27.65,964.75,1024.49,92.65,316.4,2.0,21.45,96534.0,3.70357893260018,0.21620498907075034,0.7935279152592465,2.9100510173409333,3.2994449999999995,0.3607840639288972,2.9386609360711025,0.937987436886871,0.7126664006748752
2022-03-08 14:00:00-03:00,28.73,958.95,993.75,90.15,320.65,2.0,18.0,96495.0,3.94359915195005,0.2283513007012259,0.7088793052055211,3.234719846744529,3.279609,0.37761776210564624,2.9019912378943538,0.9486714584164262,0.7021176054928372
2022-03-08 15:00:00-03:00,29.31,876.9,925.17,98.9,322.4,2.0,15.7,96438.0,4.077999788267489,0.23510739157310276,0.6391895656219263,3.4388102226455626,2.998998,0.3907092539599559,2.608288746040044,0.8756528946727945,0.6485927446178054
2022-03-08 16:00:00-03:00,29.69,719.2,804.56,112.95,324.15,2.21,15.35,96400.0,4.1682002562435585,0.2396241246047648,0.6387851024147648,3.5294151538287934,2.459664,0.3927364543474139,2.066927545652586,0.7293519249949542,0.5391701995866385
2022-03-08 17:00:00-03:00,29.27,533.8,717.49,90.4,327.0,2.07,15.05,96381.0,4.068604528441251,0.2346361307026839,0.6112170243823657,3.4573875040588855,1.8255959999999998,0.39474305330228415,1.4308529466977156,0.5383309852835076,0.4014482321309015
2022-03-08 18:00:00-03:00,28.39,313.25,550.06,69.25,320.1,2.0,15.5,96381.0,3.8666183838858563,0.22446717865583543,0.5981473323139112,3.2684710515719453,1.0713149999999998,0.39216187188112256,0.6791531281188772,0.3134475974782643,0.2202157715951815
2022-03-08 19:00:00-03:00,27.03,97.75,263.63,33.9,317.55,1.72,16.95,96372.0,3.5716200490872176,0.2094808340245659,0.6041540718596042,2.9674659772276133,0.33430499999999996,0.38423683066187403,-0.049931830661874066,0.0858596258558473,0.038225044157707326
2022-03-08 20:00:00-03:00,25.2,0.45,0.0,0.45,308.3,1.52,19.95,96419.0,3.2057122429156886,0.1906504674317423,0.6382788803561362,2.5674333625595525,0.001539,0.3700409589587106,-0.3685019589587106,-0.019502675340951337,-0.00033
2022-03-08 21:00:00-03:00,23.28,0.0,0.0,0.0,302.55,1.38,23.6,96534.0,2.857370222998284,0.17244726431464427,0.6730657029812722,2.1843045200170117,0.0,0.3558581379383787,-0.3558581379383787,-0.026897470368127424,-0.00033
2022-03-08 22:00:00-03:00,21.21,0.0,0.0,0.0,298.55,1.24,28.75,96619.0,2.5192670109553053,0.15448682884130735,0.7230407794746999,1.7962262314806052,0.0,0.3395905519489781,-0.3395905519489781,-0.03326245627356693,-0.00033
2022-03-08 23:00:00-03:00,19.63,0.0,0.0,0.0,295.0,1.1,34.1,96696.0,2.2852584590752323,0.14186577845019038,0.7780858014957792,1.507172657579453,0.0,0.3256704241184634,-0.3256704241184634,-0.0391400285736052,-0.00033
2022-03-09 00:00:00-03:00,18.54,0.0,0.0,0.0,295.2,1.03,38.5,96715.0,2.1351187550243726,0.1336771250310978,0.8208938814467152,1.3142248735776576,0.0,0.31588319228772527,-0.31588319228772527,-0.04174620832292291,-0.00033
2022-03-09 01:00:00-03:00,17.62,0.0,0.0,0.0,298.3,0.97,42.85,96753.0,2.0151868587932515,0.12708065859114262,0.862448016988104,1.1527388418051476,0.0,0.30727879863349655,-0.30727879863349655,-0.04382860028915304,-0.00033
2022-03-09 02:00:00-03:00,17.44,0.0,0.0,0.0,291.15,0.83,45.2,96781.0,1.9924247504131092,0.12582287173177123,0.8995706459804731,1.092854104432636,0.0,0.30247753788415244,-0.30247753788415244,-0.04892379784723219,-0.00033
2022-03-09 03:00:00-03:00,16.71,0.0,0.0,0.0,286.15,0.55,48.9,96772.0,1.902403318003111,0.12082948371437366,0.9293270579730764,0.9730762600300347,0.0,0.2963032132137892,-0.2963032132137892,-0.058296570931863606,-0.00033
2022-03-09 04:00:00-03:00,15.66,0.0,0.0,0.0,283.45,0.28,53.05,96753.0,1.7791728136093212,0.1139426675538443,0.9429556795333214,0.8362171340759998,0.0,0.2906309446339979,-0.2906309446339979,-0.06599999318800191,-0.00033
2022-03-09 05:00:00-03:00,15.19,0.0,0.0,0.0,287.9,0.28,55.65,96734.0,1.7263188059134273,0.11096974575437404,0.9598441167479307,0.7664746891654967,0.0,0.2870296033960647,-0.2870296033960647,-0.06488820395680427,-0.00033
2022-03-09 06:00:00-03:00,14.99,0.0,0.0,0.0,287.1,0.41,56.85,96753.0,1.704248628432921,0.10972480904151174,0.9680337917567147,0.7362148366762064,0.0,0.28541051335868345,-0.28541051335868345,-0.06036990482105662,-0.00033
2022-03-09 07:00:00-03:00,14.8,0.0,0.0,0.0,287.5,0.48,58.15,96858.0,1.6835115280330897,0.10855313174773554,0.9781540125347168,0.7053575154983729,0.0,0.2836481163486853,-0.2836481163486853,-0.05789075419138441,-0.00033
2022-03-09 08:00:00-03:00,14.59,39.6,0.0,39.6,285.75,0.41,59.55,96915.0,1.6608493270472218,0.10727050770366374,0.9882530136326559,0.6725963134145658,0.135432,0.28182150938354744,-0.14638950938354744,-0.026328980834304582,0.004539326145589392
2022-03-09 09:00:00-03:00,15.26,248.65,639.7,70.85,294.05,0.28,62.45,96905.0,1.7341023536887146,0.11140829915313613,1.082262040547871,0.6518403131408437,0.850383,0.27529091804599787,0.5750920819540022,0.15115023003899924,0.1635062549485668
2022-03-09 10:00:00-03:00,17.38,397.0,577.98,122.25,315.25,0.48,51.6,96943.0,1.9848875767621699,0.12540596233839993,1.023365319247814,0.9615222575143558,1.35774,0.2893315055573474,1.0684084944426526,0.29082540582178784,0.3111008859019644
2022-03-09 11:00:00-03:00,19.07,592.65,710.71,135.4,322.6,0.55,45.05,96953.0,2.2070078634686996,0.13760728549032683,0.9933612142974334,1.2136466491712663,2.0268629999999996,0.2992412773463174,1.7276217226536823,0.4788520618218537,0.4740423522974057
2022-03-09 12:00:00-03:00,20.91,664.9,569.75,225.9,337.05,0.34,39.15,96953.0,2.473289900234463,0.15202004709412942,0.9673758435535605,1.5059140566809024,2.273958,0.3096577072808617,1.9643002927191382,0.5626937997043258,0.5215765475620285
2022-03-09 13:00:00-03:00,22.06,820.3,750.84,183.5,341.3,0.9,37.4,96962.0,2.653615757844789,0.16166052934409525,0.9915935905504784,1.6620221672943107,2.8054259999999998,0.3118645259704453,2.4935614740295544,0.7203629401970477,0.6334298062769108
2022-03-09 14:00:00-03:00,23.79,848.9,775.46,173.55,338.6,1.31,26.7,96905.0,2.946512435280669,0.1771331133033715,0.7856231683445116,2.1608892669361577,2.9032379999999995,0.34361844485609816,2.559619555143901,0.7679858393388107,0.6458845739173658
2022-03-09 15:00:00-03:00,24.41,822.65,821.49,134.8,329.15,1.59,24.35,96858.0,3.0581419901699594,0.18297382422275454,0.7435225618577139,2.3146194283122457,2.8134629999999996,0.3519051564414566,2.461557843558543,0.7528067661670955,0.628688837224837
2022-03-09 16:00:00-03:00,24.63,667.25,727.93,121.55,328.55,1.66,26.3,96819.0,3.0986297729430556,0.18508497202054064,0.8139194477030228,2.2847103252400327,2.2819949999999998,0.34395610276169486,1.938038897238305,0.6111284661240561,0.5163567227394087
2022-03-09 17:00:00-03:00,24.51,442.65,522.17,122.1,321.45,1.86,26.75,96819.0,3.0764879571563792,0.18393090684701932,0.8219472874857544,2.2545406696706247,1.513863,0.3424037868795842,1.1714592131204158,0.4054620784395249,0.3393656234046203
2022-03-09 18:00:00-03:00,23.91,256.75,367.68,95.25,333.75,1.86,28.85,96819.0,2.9678363205512177,0.1782511338859867,0.8552323260064079,2.11260399454481,0.878085,0.3355967402587326,0.5424882597412675,0.23081644793849354,0.181130944887365
2022-03-09 19:00:00-03:00,22.96,80.2,194.19,34.05,333.0,1.59,32.3,96791.0,2.802647735596714,0.16956086286245567,0.9043028758084382,1.898344859788276,0.274284,0.32556252610294595,-0.051278526102945976,0.05621754273055393,0.029082631390289028
2022-03-09 20:00:00-03:00,21.81,0.25,0.0,0.25,314.5,1.24,36.4,96762.0,2.6134667674963095,0.15952200055741428,0.9503802024294259,1.6630865650668836,0.000855,0.3153466908666286,-0.3144916908666286,-0.03283962500535473,-0.00033
2022-03-09 21:00:00-03:00,20.61,0.0,0.0,0.0,304.65,1.1,40.4,96829.0,2.4280478382440016,0.1495866479388611,0.9800266461558965,1.4480211920881052,0.0,0.30702854410782376,-0.30702854410782376,-0.03912324859735258,-0.00033
2022-03-09 22:00:00-03:00,19.42,0.0,0.0,0.0,304.7,0.97,44.35,96819.0,2.2556347129244148,0.1402559568624639,0.9994860947311923,1.2561486181932224,0.0,0.3000325349313078,-0.3000325349313078,-0.044208735780449725,-0.00033
2022-03-09 23:00:00-03:00,18.61,0.0,0.0,0.0,307.95,0.9,47.3,96858.0,2.1444945099576915,0.13419068789306882,1.0134787520019575,1.131015757955734,0.0,0.29527710175166316,-0.29527710175166316,-0.046629381902673565,-0.00033
2022-03-10 00:00:00-03:00,18.48,0.0,0.0,0.0,304.05,0.76,47.9,96829.0,2.1271109656199467,0.13323825447636783,1.0180260109387114,1.1090849546812354,0.0,0.2942837986484435,-0.2942837986484435,-0.05163896086331751,-0.00033
2022-03-10 01:00:00-03:00,17.94,0.0,0.0,0.0,303.5,0.83,49.65,96791.0,2.056215461895879,0.12934305149076625,1.020059873888918,1.0361555880069608,0.0,0.2919040137638717,-0.2919040137638717,-0.04892776206285229,-0.00033
2022-03-10 02:00:00-03:00,17.64,0.0,0.0,0.0,318.55,0.83,50.25,96743.0,2.017729981958261,0.12722106840080233,1.0130538975135908,1.0046760844446703,0.0,0.2914151118054891,-0.2914151118054891,-0.04885359467241482,-0.00033
2022-03-10 03:00:00-03:00,17.51,0.0,0.0,0.0,320.65,0.76,50.15,96734.0,2.001249786098027,0.12631075087075716,1.0027601057202506,0.9984896803777765,0.0,0.29194331484403585,-0.29194331484403585,-0.051205422230105595,-0.00033
2022-03-10 04:00:00-03:00,16.79,0.0,0.0,0.0,309.3,0.76,52.15,96667.0,1.9120916226962363,0.12136836637446166,0.9962971872849253,0.915794435411311,0.0,0.2897174640902624,-0.2897174640902624,-0.05087330558725336,-0.00033
2022-03-10 05:00:00-03:00,16.54,0.0,0.0,0.0,305.4,0.83,52.95,96696.0,1.8819583452118556,0.11969109564821784,0.9956446124077583,0.8863137328040973,0.0,0.28878603025189076,-0.28878603025189076,-0.04851280700441661,-0.00033
2022-03-10 06:00:00-03:00,16.17,0.0,0.0,0.0,330.7,0.76,54.4,96686.0,1.8381246873386414,0.11724485459864582,0.9991041102982113,0.8390205770404301,0.0,0.2869664193625351,-0.2869664193625351,-0.05055818998666781,-0.00033
2022-03-10 07:00:00-03:00,15.72,0.0,0.0,0.0,313.7,0.83,56.2,96762.0,1.7860211842863394,0.11432701304664314,1.0029300785730204,0.783091105713319,0.0,0.284804567955873,-0.284804567955873,-0.04826410804517836,-0.00033
2022-03-10 08:00:00-03:00,15.4,43.05,0.0,43.05,305.8,0.83,57.65,96791.0,1.7497618068909833,0.11228982446075066,1.0079441237335567,0.7418176831574266,0.14723099999999997,0.2830485699607587,-0.13581756996075875,-0.012727868085473533,0.005982615251574894
2022-03-10 09:00:00-03:00,15.88,320.25,895.03,74.0,297.7,0.76,56.6,96858.0,1.8043965930824628,0.11535732094054693,1.0204925778646505,0.7839040152178123,1.095255,0.283689598195578,0.811565401804422,0.21786973633307907,0.2157501257999385
2022-03-10 10:00:00-03:00,18.2,543.2,993.64,73.65,294.05,0.62,47.45,96867.0,2.0900878010879693,0.1312062960674706,0.9908535299636523,1.099234271124317,1.8577439999999998,0.2959553110380961,1.5617886889619037,0.4266165476339635,0.42931596330285965
2022-03-10 11:00:00-03:00,20.44,747.8,1035.44,84.6,296.55,0.97,37.9,96858.0,2.4027331624317236,0.14822240245965965,0.9096340523544516,1.4930991100772721,2.557476,0.3140300887315421,2.243445911268458,0.6322641349394873,0.5917319260044647
2022-03-10 12:00:00-03:00,22.39,890.8,1044.87,88.85,303.5,1.24,31.7,96819.0,2.7074366957403924,0.16452042101478181,0.8572207420367145,1.8502159537036778,3.0465359999999997,0.3285490388450107,2.717986961154989,0.7877063418664839,0.6884613215638723
2022-03-10 13:00:00-03:00,24.14,947.05,1010.31,93.4,305.05,1.38,27.35,96819.0,3.009083725818938,0.18041064376982605,0.8219557926395842,2.1871279331793536,3.2389109999999994,0.3407042915541128,2.8982067084458865,0.8655917231248628,0.7171348657316716
2022-03-10 14:00:00-03:00,25.46,886.3,866.22,134.85,311.6,1.86,24.1,96810.0,3.2556188709692897,0.19323553987217565,0.7835753318302073,2.4720435391390825,3.0311459999999997,0.3516734126410533,2.6794725873589464,0.8286899838527594,0.6679605613624222
2022-03-10 15:00:00-03:00,25.98,858.05,914.87,95.35,314.5,2.0,22.35,96819.0,3.357467730530727,0.19849431039520557,0.7493367532042866,2.6081309773264403,2.934531,0.35861522807050245,2.5759157719294974,0.8108825578484447,0.6499587567850197
2022-03-10 16:00:00-03:00,25.54,713.85,835.01,91.15,312.35,2.41,22.45,96800.0,3.2711103947486757,0.19403686004536527,0.7332609711777411,2.5378494235709343,2.441367,0.3586404750468659,2.0827265249531344,0.6761316141056519,0.5500380057045362
2022-03-10 17:00:00-03:00,25.17,495.7,669.58,87.45,310.8,2.28,21.55,96819.0,3.1999969373012576,0.19035407317034836,0.6884117419274574,2.5115851953738,1.6952939999999999,0.3629053673965004,1.3323886326034995,0.4714774444216445,0.3822233200014911
2022-03-10 18:00:00-03:00,24.29,307.4,569.17,59.9,311.0,1.93,21.65,96848.0,3.0362528555924286,0.1818308691272649,0.6560815970151928,2.380171258577236,1.051308,0.36306713549127756,0.6882408645087223,0.2828880474418249,0.22134417149525862
2022-03-10 19:00:00-03:00,23.04,90.65,267.95,28.2,300.2,1.72,22.85,96848.0,2.8162418647902876,0.17027861270675165,0.6421888277979253,2.1740530369923623,0.310023,0.35890701843653267,-0.04888401843653267,0.07270539147092832,0.03396851396661456
2022-03-10 20:00:00-03:00,21.39,0.15,0.0,0.15,292.9,1.59,25.5,96848.0,2.5472102852554377,0.15598307301423792,0.6481921556942287,1.899018129561209,0.0005129999999999999,0.3501740113376122,-0.34966101133761224,-0.01615024718496487,-0.00033
2022-03-10 21:00:00-03:00,19.75,0.0,0.0,0.0,286.7,1.38,28.95,96962.0,2.302338628043423,0.14279267769267592,0.6651883930294733,1.6371502350139495,0.0,0.34023166865772286,-0.34023166865772286,-0.026345397243961257,-0.00033
2022-03-10 22:00:00-03:00,18.15,0.0,0.0,0.0,282.5,1.17,33.25,97010.0,2.0835362182085597,0.1308462240283553,0.6914758288870205,1.3920603893215393,0.0,0.3295684273276301,-0.3295684273276301,-0.035478561480264854,-0.00033
2022-03-10 23:00:00-03:00,16.71,0.0,0.0,0.0,278.6,0.97,37.9,97058.0,1.902403318003111,0.12082948371437366,0.7197698349896442,1.1826334830134668,0.0,0.31969573801401874,-0.31969573801401874,-0.0431799410514421,-0.00033
2022-03-11 00:00:00-03:00,16.29,0.0,0.0,0.0,278.05,0.9,39.75,97039.0,1.8522419349703076,0.11803353637900481,0.7350557537631096,1.117186181207198,0.0,0.3160452294519091,-0.3160452294519091,-0.04569354415028463,-0.00033
2022-03-11 01:00:00-03:00,16.09,0.0,0.0,0.0,275.15,0.83,41.0,97020.0,1.8287656536571784,0.11672155577375198,0.7486076275912403,1.080158026065938,0.0,0.3135949522752956,-0.3135949522752956,-0.04824315374249931,-0.00033
2022-03-11 02:00:00-03:00,15.69,0.0,0.0,0.0,273.4,0.83,42.85,96982.0,1.7825941162367458,0.11413470290930079,0.7626866651791053,1.0199074510576405,0.0,0.31024925062706293,-0.31024925062706293,-0.047946839567470804,-0.00033
2022-03-11 03:00:00-03:00,15.25,0.0,0.0,0.0,271.85,0.9,44.7,96905.0,1.7329885379496337,0.11134555866753999,0.7735209249266753,0.9594676130229584,0.0,0.3071385559199559,-0.3071385559199559,-0.04520888440596604,-0.00033
2022-03-11 04:00:00-03:00,14.59,0.0,0.0,0.0,267.65,0.83,45.8,96858.0,1.6608493270472218,0.10727050770366374,0.7595482472852713,0.9013010797619505,0.0,0.3059058493898728,-0.3059058493898728,-0.047253464803201105,-0.00033
2022-03-11 05:00:00-03:00,14.16,0.0,0.0,0.0,266.45,0.97,47.5,96819.0,1.6152790573593214,0.10468433389107032,0.7661648327170857,0.8491142246422357,0.0,0.303342576548081,-0.303342576548081,-0.04243742822314195,-0.00033
2022-03-11 06:00:00-03:00,13.96,0.0,0.0,0.0,265.1,0.97,48.1,96791.0,1.5944599817193497,0.10349964658715306,0.765851104104605,0.8286088776147447,0.0,0.302534160954862,-0.302534160954862,-0.0423929958413503,-0.00033
2022-03-11 07:00:00-03:00,13.78,0.0,0.0,0.0,264.55,1.03,48.6,96819.0,1.5759244907631795,0.10244319596135373,0.7648220367956108,0.8111024539675687,0.0,0.3018908453459017,-0.3018908453459017,-0.0404520392247776,-0.00033
2022-03-11 08:00:00-03:00,13.56,65.08,0.0,65.08,264.15,1.1,49.15,96848.0,1.5535269659257016,0.10116444756297643,0.7624883636899973,0.7910386022357043,0.22257359999999998,0.30122510318667534,-0.07865150318667535,0.011787391184011321,0.020112515946933397
2022-03-11 09:00:00-03:00,15.05,367.7,1119.46,62.85,267.8,0.69,45.65,96877.0,1.7108435536571476,0.11009703764423398,0.7798915882333417,0.9309519654238059,1.257534,0.3055732670823706,0.9519607329176294,0.2515456314714101,0.24973626252104567
2022-03-11 10:00:00-03:00,18.22,589.0,1092.94,75.6,275.75,0.48,36.15,96839.0,2.0927134789816315,0.13135055980339094,0.7553016581634345,1.3374118208181969,2.0143799999999996,0.3221327219044291,1.6922472780955706,0.4647594649015484,0.4662211066377861
2022-03-11 11:00:00-03:00,20.91,771.6,1078.8,83.75,285.0,1.03,30.0,96839.0,2.473289900234463,0.15202004709412942,0.7407586451210557,1.732531255113407,2.6388719999999997,0.33598990610764773,2.302882093892352,0.6587262586822065,0.608883215650693
2022-03-11 12:00:00-03:00,22.98,898.15,1058.88,88.65,293.1,1.38,24.8,96781.0,2.8060408861466497,0.1697400605177048,0.6946466288549066,2.1113942572917432,3.0716729999999997,0.3515446706092458,2.7201283293907537,0.8022793208508514,0.6923905593587821
2022-03-11 13:00:00-03:00,24.69,958.55,1030.69,91.0,300.0,1.59,21.05,96762.0,3.10975270726154,0.18566428903714696,0.6533455283111232,2.4564071789504167,3.2782409999999995,0.3654044055623234,2.912836594437676,0.8840938210882973,0.723728775913705
2022-03-11 14:00:00-03:00,25.97,948.85,994.33,89.7,306.2,1.72,19.05,96705.0,3.3554832159303625,0.1983920559256198,0.6379890489816394,2.717494166948723,3.245067,0.37391555523417913,2.871151444765821,0.8948446633250356,0.7099522560084276
2022-03-11 15:00:00-03:00,26.7,873.85,955.35,80.95,309.45,1.79,18.1,96677.0,3.5030684848343494,0.20597415419609683,0.6328491283340592,2.8702193565002903,2.988567,0.37832414542624226,2.610242854573758,0.8342308681275445,0.659514999674508
2022-03-11 16:00:00-03:00,26.51,734.9,893.07,72.45,308.7,2.0,19.2,96629.0,3.464121697234779,0.2039776513667933,0.6639447961219207,2.800176901112858,2.5133579999999998,0.3729044884140509,2.1404535115859487,0.7025150196685941,0.5637639974362821
2022-03-11 17:00:00-03:00,26.32,538.75,779.63,66.7,310.65,2.07,19.65,96610.0,3.425552710170485,0.20199745476311193,0.6719582099941998,2.753594500176285,1.842525,0.37083009525312954,1.4716949047468704,0.5170708736492973,0.4145883845676806
2022-03-11 18:00:00-03:00,25.54,308.6,585.51,56.6,310.05,2.0,21.4,96600.0,3.2711103947486757,0.19403686004536527,0.6988613247320287,2.572249070016647,1.055412,0.3632772269032673,0.6921347730967327,0.29361975176371136,0.22097202848038458
2022-03-11 19:00:00-03:00,24.19,87.8,266.6,26.9,307.15,1.72,24.8,96543.0,3.018116439708003,0.18088300940630483,0.7473552967794025,2.2707611429286003,0.300276,0.35036890196794035,-0.05009290196794036,0.07192129016914882,0.031511054068230814
2022-03-11 20:00:00-03:00,22.5,0.05,0.0,0.05,301.55,1.38,29.6,96581.0,2.725587606605459,0.16548316037309999,0.805666991406819,1.9199206151986403,0.000171,0.3352288733529605,-0.3350578733529605,-0.02653219658452342,-0.00033
2022-03-11 21:00:00-03:00,20.82,0.0,0.0,0.0,294.8,1.17,35.2,96629.0,2.459640556839274,0.15128653868346115,0.8647348657494959,1.594905691089778,0.0,0.3207599185622079,-0.3207599185622079,-0.03626695658075071,-0.00033
2022-03-11 22:00:00-03:00,19.15,0.0,0.0,0.0,291.0,1.1,41.65,96648.0,2.218040957688457,0.13820893126731457,0.9228237917659206,1.2952171659225367,0.0,0.3071084691429952,-0.3071084691429952,-0.039228442824416024,-0.00033
2022-03-11 23:00:00-03:00,17.81,0.0,0.0,0.0,288.25,0.9,47.9,96715.0,2.0394602335134464,0.1284198712538304,0.9759937896730077,1.0634664438404386,0.0,0.29591358178397503,-0.29591358178397503,-0.04651704075084407,-0.00033
2022-03-12 00:00:00-03:00,17.57,0.0,0.0,0.0,286.7,0.62,50.2,96696.0,2.0088413257552333,0.1267302087511668,1.007576950387406,1.0012643753678274,0.0,0.29169252539865503,-0.29169252539865503,-0.05608885137665627,-0.00033
2022-03-12 01:00:00-03:00,16.88,0.0,0.0,0.0,283.65,0.55,53.2,96677.0,1.923042603788275,0.12197704534134275,1.0222324991355616,0.9008101046527135,0.0,0.28745948969244717,-0.28745948969244717,-0.05770709111018075,-0.00033
2022-03-12 02:00:00-03:00,16.37,0.0,0.0,0.0,281.15,0.76,54.85,96657.0,1.8617061308639677,0.11856182213343291,1.0203322807293638,0.841373850134604,0.0,0.28563325524233496,-0.28563325524233496,-0.05064618884058965,-0.00033
2022-03-12 03:00:00-03:00,15.91,0.0,0.0,0.0,279.2,0.83,56.05,96610.0,1.8078603674141749,0.11555137871775747,1.0124977443262528,0.795362623087922,0.0,0.2846006784918727,-0.2846006784918727,-0.04839726148390475,-0.00033
2022-03-12 04:00:00-03:00,15.94,0.0,0.0,0.0,277.85,0.76,55.3,96591.0,1.8113299678781154,0.11574571360201821,1.0008403346376056,0.8104896332405098,0.0,0.2858816850375296,-0.2858816850375296,-0.050490286355357634,-0.00033
2022-03-12 05:00:00-03:00,15.61,0.0,0.0,0.0,276.7,0.76,56.1,96581.0,1.773483432239474,0.11362321839639841,0.9941025235956242,0.7793809086438497,0.0,0.28525139551798084,-0.28525139551798084,-0.05034513820117757,-0.00033
2022-03-12 06:00:00-03:00,15.28,0.0,0.0,0.0,275.9,0.9,56.05,96562.0,1.7363318682108169,0.11153387022847058,0.9723756267927625,0.7639562414180544,0.0,0.28612348590197156,-0.28612348590197156,-0.04612878627013357,-0.00033
2022-03-12 07:00:00-03:00,14.7,0.0,0.0,0.0,274.75,1.03,55.9,96600.0,1.6726864071818137,0.10794074226239407,0.9341648007316623,0.7385216064501514,0.0,0.28768067555785487,-0.28768067555785487,-0.04217942294977344,-0.00033
2022-03-12 08:00:00-03:00,13.14,60.18,0.0,60.18,275.75,1.17,59.25,96610.0,1.511542616132903,0.09876088202815492,0.8947489765586187,0.6167936395742843,0.2058156,0.2854662920640359,-0.07965069206403591,0.006989865598787881,0.01495226344041596
2022-03-12 09:00:00-03:00,14.66,352.5,1044.66,70.95,287.7,0.76,54.6,96600.0,1.668373481742484,0.10769660996981473,0.9100315067821644,0.7583419749603196,1.20555,0.2899921248290915,0.9155578751709084,0.23757560141927186,0.2413319828022675
2022-03-12 10:00:00-03:00,18.84,580.8,1083.49,74.9,300.0,0.76,42.55,96638.0,2.1755547256397016,0.1358898928026353,0.9247117065862444,1.2508430190534572,1.9863359999999994,0.3056037817413207,1.6807322182586788,0.4656707336328025,0.4594136157242563
2022-03-12 11:00:00-03:00,21.27,762.2,1071.22,82.3,294.05,1.24,37.1,96591.0,2.5285515231624216,0.15498422312122315,0.9371408798511985,1.5914106433112232,2.6067240000000003,0.3145122719881543,2.292211728011846,0.6551155720921219,0.6020028699417665
2022-03-12 12:00:00-03:00,23.28,887.45,1049.68,88.2,302.35,1.59,30.95,96572.0,2.857370222998284,0.17244726431464427,0.883384872414533,1.9739853505837508,3.035079,0.3294194178763576,2.7056595821236424,0.796596770851649,0.685015002199617
2022-03-12 13:00:00-03:00,24.9,947.7,1023.73,89.35,309.65,1.72,27.4,96543.0,3.1489576792404375,0.18770394627061798,0.8618795408015768,2.2870781384388605,3.241134,0.33927937891272264,2.9018546210872778,0.8776030945936217,0.7169119837842266
2022-03-12 14:00:00-03:00,26.14,938.55,989.02,87.45,315.25,1.93,25.3,96495.0,3.389359368236445,0.20013642485006003,0.8566305749381574,2.5327287932982876,3.2098409999999995,0.34560898508491067,2.864232014915089,0.8888462020672815,0.7037738630903069
2022-03-12 15:00:00-03:00,26.83,863.65,947.84,80.55,319.5,2.14,24.3,96486.0,3.529935568594697,0.20734963236235837,0.8569391648755917,2.6729964037191056,2.953683,0.3487668776548407,2.604916122345159,0.829771114393288,0.6531849946154922
2022-03-12 16:00:00-03:00,27.07,716.15,860.33,81.45,317.4,2.21,23.3,96457.0,3.5800081988619663,0.20990927723192515,0.8332825598111014,2.7467256390508648,2.449233,0.3528793684489111,2.096353631551089,0.6948054383637754,0.5491874038354582
2022-03-12 17:00:00-03:00,26.7,522.55,751.91,70.5,317.95,2.14,24.3,96457.0,3.5030684848343494,0.20597415419609683,0.8503915774711653,2.652676907363184,1.7871209999999997,0.3489838681980107,1.438137131801989,0.5064726741967935,0.4018665836047687
2022-03-12 18:00:00-03:00,25.77,298.75,565.17,58.05,317.95,2.21,27.0,96438.0,3.3160070319452655,0.19635625811190496,0.8944833761336378,2.4215236558116278,1.021725,0.33927565791989256,0.6824493420801074,0.29157987989969253,0.21319974983981152
2022-03-12 19:00:00-03:00,23.99,80.0,242.67,25.7,314.3,2.07,32.35,96400.0,2.982126935833473,0.17899978189077212,0.9638922186699209,2.018234717163552,0.2736,0.32322562219016465,-0.04962562219016464,0.07702648938030705,0.026624063897080972
2022-03-12 20:00:00-03:00,21.81,0.0,0.0,0.0,309.1,1.66,39.4,96457.0,2.6134667674963095,0.15952200055741428,1.0288905698561297,1.5845761976401798,0.0,0.30678500549628634,-0.30678500549628634,-0.01649293380964465,-0.00033
2022-03-12 21:00:00-03:00,19.95,0.0,0.0,0.0,299.45,1.38,46.15,96524.0,2.3310537459217993,0.14434889847729784,1.074993598428486,1.2560601474933133,0.0,0.2943694688574914,-0.2943694688574914,-0.029564012003096198,-0.00033
2022-03-12 22:00:00-03:00,18.42,0.0,0.0,0.0,294.65,1.1,52.7,96581.0,2.119129472893741,0.13280060521109255,1.1160470748634552,1.0030823980302859,0.0,0.28421171473252943,-0.28421171473252943,-0.0403431507564696,-0.00033
2022-03-12 23:00:00-03:00,16.83,0.0,0.0,0.0,289.4,0.97,59.85,96591.0,1.9169519625555558,0.12163857144897887,1.1466321677702098,0.770319794785346,0.0,0.27515219918648415,-0.27515219918648415,-0.044992718085816674,-0.00033
2022-03-13 00:00:00-03:00,15.85,0.0,0.0,0.0,285.95,0.83,64.85,96553.0,1.800938636574188,0.11516353995249073,1.167307863528801,0.633630773045387,0.0,0.26953184081307396,-0.26953184081307396,-0.04888940864831105,-0.00033
2022-03-13 01:00:00-03:00,15.6,0.0,0.0,0.0,284.4,0.62,66.7,96562.0,1.7723474716742158,0.11355941992493146,1.181584552583217,0.5907629190909989,0.0,0.26728854029781884,-0.26728854029781884,-0.05391858501401927,-0.00033
